Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=109,10,0,39,42.88269999999983,33.84554200000167,57.7175419999989,25081.4,0.16541459640464345,0.0,46,47,48,48,58,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=11,9,0,40,45.9999626666673,30.193083000000343,75.86591700000156,25497.666666666668,0.1488731367641791,0.0,40,49,52,63,76,76,76,76,76,76,76
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=110,6,0,38,47.17936799999944,28.072999999999126,71.10279099999417,25524.333333333332,0.09924875784278607,0.0,47,47,69,69,71,71,71,71,71,71,71
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=111,10,0,45,45.1514667999982,31.822749999996347,58.0739589999979,25568.7,0.16541459640464345,0.0,45,49,50,53,58,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=112,10,0,46,53.243787499999236,29.965042000000608,113.68462499999765,25483.2,0.16541459640464345,0.0,48,51,64,67,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=113,8,0,44,63.911781250000075,36.983499999999836,122.88970799999532,25596.0,0.13233167712371477,0.0,56,63,100,100,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,10,0,46,48.13785850000007,36.62791699999968,58.919166999999106,26248.2,0.16541459640464345,0.0,46,52,57,58,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,10,0,35,38.285483600000084,29.47787500000487,52.70841700000517,25253.4,0.16541459640464345,0.0,40,41,42,46,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=116,9,0,40,41.58879177777772,33.76975000000115,53.71099999999984,25213.0,0.1488731367641791,0.0,40,44,46,47,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=117,9,0,47,49.084801000000525,32.89179200000092,89.83987499999913,26071.666666666668,0.1488731367641791,0.0,47,47,56,57,90,90,90,90,90,90,90
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=118,10,0,44,46.18205409999874,34.107834000003834,64.42654099999956,26820.6,0.16541459640464345,0.0,46,48,52,56,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=119,1,0,37.630583000002105,37.630583000002105,37.630583000002105,37.630583000002105,25002.0,0.016541459640464346,0.0,38,38,38,38,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=12,10,0,40,43.32823350000048,32.84254200000092,55.32766700000025,25661.9,0.16541459640464345,0.0,42,51,53,54,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=120,7,0,41,41.07344057142853,34.73154200000117,54.340041999999755,25665.571428571428,0.11579021748325041,0.0,41,42,45,45,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=121,8,0,52,51.5484321250006,37.087958000000754,64.66925000000145,26062.25,0.13233167712371477,0.0,56,57,62,62,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=122,8,0,38,46.230380000000565,31.58191700000046,67.604416,26497.0,0.13233167712371477,0.0,46,53,61,61,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=123,5,0,61,71.96304160000082,37.874874999999975,136.48366600000372,26832.4,0.08270729820232173,0.0,61,69,69,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=124,9,0,48,61.702204000000265,43.58429199999847,115.46258399999942,27904.777777777777,0.1488731367641791,0.0,48,51,58,100,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=125,8,0,53,54.62008850000033,34.15108399999944,79.31737500000224,26114.0,0.13233167712371477,0.0,57,65,66,66,79,79,79,79,79,79,79
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=126,13,0,41,41.999291538461634,31.541082999996917,69.54770799999466,24872.846153846152,0.21503897532603647,0.0,41,42,44,45,49,70,70,70,70,70,70
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=127,7,0,49,57.47267257142789,31.18899999999769,121.80854200000013,25065.14285714286,0.11579021748325041,0.0,49,52,70,70,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=128,11,0,39,41.82485627272747,31.088624999995318,60.377459000001465,27334.727272727272,0.18195605604510778,0.0,39,42,48,48,51,60,60,60,60,60,60
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=129,10,0,35,44.081724900000374,31.363583000000972,84.23016599999755,25719.5,0.16541459640464345,0.0,37,37,49,66,84,84,84,84,84,84,84
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=13,7,0,51,48.50311300000015,29.31545799999924,69.21208300000359,25819.85714285714,0.11579021748325041,0.0,51,53,54,54,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=130,8,0,36,40.99338537499997,30.637875000000037,68.0713750000006,25721.375,0.13233167712371477,0.0,37,40,49,49,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=131,8,0,43,42.27621850000007,31.281500000005735,51.500082999993424,25000.125,0.13233167712371477,0.0,45,46,47,47,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=132,10,0,37,43.81629170000103,29.402250000000407,64.88687500000623,25906.2,0.16541459640464345,0.0,48,49,52,55,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=133,7,0,40,46.622934571428026,31.20745900000088,74.80216699999787,25640.714285714286,0.11579021748325041,0.0,40,49,56,56,75,75,75,75,75,75,75
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=134,9,0,43,45.54575455555564,32.297832999994114,62.25195799999739,25925.222222222223,0.1488731367641791,0.0,43,44,52,59,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=135,11,0,52,53.16943927272661,39.63508300000029,72.51174999999677,25460.272727272728,0.18195605604510778,0.0,52,54,56,56,64,73,73,73,73,73,73
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=136,8,0,47,55.69917199999885,32.067249999997216,119.85133399999626,25396.125,0.13233167712371477,0.0,49,50,61,61,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=137,12,0,39,46.14299658333377,32.140625000000256,67.95583299999919,25905.083333333332,0.19849751568557214,0.0,41,42,64,64,67,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=138,5,0,52,51.884833199999036,45.421292000000335,63.80545799999737,26370.6,0.08270729820232173,0.0,52,53,53,64,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=139,17,0,39,41.15538988235233,31.209291999999778,60.710792000001845,25489.647058823528,0.28120481388789387,0.0,39,45,45,46,57,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,10,0,37,44.65103320000168,32.70666700000291,96.83979200000081,25328.8,0.16541459640464345,0.0,37,38,50,55,97,97,97,97,97,97,97
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=140,13,0,45,46.828297999999435,30.603667000001167,77.79062499999867,24908.53846153846,0.21503897532603647,0.0,45,48,54,58,77,78,78,78,78,78,78
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=141,12,0,40,42.46875008333318,33.13329099999862,57.181291999995665,25287.0,0.19849751568557214,0.0,41,42,50,50,53,57,57,57,57,57,57
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=142,8,0,40,48.018838499999106,35.178207999997824,94.33020799999525,26121.375,0.13233167712371477,0.0,43,47,48,48,94,94,94,94,94,94,94
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=143,10,0,36,36.990920900001,29.83220800000197,45.41012500000363,25781.6,0.16541459640464345,0.0,37,38,38,43,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=144,9,0,52,50.83066200000067,26.858292000000006,77.24620800000181,25231.88888888889,0.1488731367641791,0.0,52,52,58,72,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=145,5,0,43,47.02778339999938,39.26349999999701,63.05062499999892,25617.6,0.08270729820232173,0.0,43,48,48,63,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=146,11,0,44,59.92180690909198,29.18837500000393,126.22474999999866,26535.727272727272,0.18195605604510778,0.0,44,56,82,82,120,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=147,4,0,38,38.54689575000236,35.0306670000009,41.64208300000638,25298.5,0.06616583856185738,0.0,39,39,42,42,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=148,8,0,37,39.44364087499963,31.43366700000172,52.10679199999646,25317.0,0.13233167712371477,0.0,40,44,45,45,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=149,12,0,39,51.40015258333275,31.302916000001346,133.51795799999877,25847.916666666668,0.19849751568557214,0.0,46,47,58,58,67,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=15,11,0,42,46.29822709090771,29.76874999999879,89.20591599999739,25314.363636363636,0.18195605604510778,0.0,42,52,53,53,58,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=150,3,0,46,42.92012533333474,31.65745799999975,51.32158400000009,25263.666666666668,0.049624378921393035,0.0,46,46,51,51,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=151,10,0,38,41.40055000000071,28.707041000000544,58.365750000000105,25716.5,0.16541459640464345,0.0,43,44,47,52,58,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=152,5,0,44,53.95821680000097,28.104042000002494,100.26337500000082,25457.2,0.08270729820232173,0.0,44,55,55,100,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=153,7,0,47,51.04458942857093,34.68945800000256,77.20408299999804,26274.85714285714,0.11579021748325041,0.0,47,48,60,60,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=154,9,0,54,52.049263777777725,33.367333000001054,65.90987499999912,25186.0,0.1488731367641791,0.0,54,56,58,64,66,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=155,8,0,41,46.64476575000131,27.47412500000479,71.8284589999989,25430.0,0.13233167712371477,0.0,45,54,54,54,72,72,72,72,72,72,72
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=156,11,0,48,51.162018818181224,27.282665999997846,112.57841599999807,24798.909090909092,0.18195605604510778,0.0,48,50,50,50,73,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=157,9,0,51,51.43630077777796,34.454750000001866,79.3004169999989,25081.0,0.1488731367641791,0.0,51,55,67,69,79,79,79,79,79,79,79
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=158,9,0,41,59.014254666666865,27.92783299999968,123.95012500000036,26241.777777777777,0.1488731367641791,0.0,41,57,66,100,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=159,11,0,49,56.637867545454974,36.65466700000053,126.29629099999917,25313.272727272728,0.18195605604510778,0.0,49,62,63,63,75,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=16,9,0,45,48.28758800000088,34.73349999999975,80.86887500000017,25238.444444444445,0.1488731367641791,0.0,45,49,50,56,81,81,81,81,81,81,81
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=160,7,0,41,46.014130714286445,37.58666599999927,68.04133300000359,25960.571428571428,0.11579021748325041,0.0,41,46,51,51,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=161,5,0,33,42.119258399998216,29.800000000001603,77.7968749999971,24946.8,0.08270729820232173,0.0,33,38,38,78,78,78,78,78,78,78,78
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=162,15,0,37,39.45854726666719,27.22524999999898,55.239292000003104,25609.4,0.24812189460696518,0.0,37,42,48,50,51,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=163,3,0,63,60.13961133333604,54.18975000000614,63.48425000000191,25917.333333333332,0.049624378921393035,0.0,63,63,63,63,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=164,5,0,49,49.3204501999994,37.20641700000016,63.78858400000098,24536.6,0.08270729820232173,0.0,49,56,56,64,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=165,6,0,44,49.64036799999949,36.01933399999524,65.32716699999952,26228.0,0.09924875784278607,0.0,56,56,59,59,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=166,6,0,39,41.51295133333151,31.81541599999882,59.11858399999659,25596.833333333332,0.09924875784278607,0.0,40,40,41,41,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=167,8,0,41,57.03548962500049,33.78591599999936,123.58466599999929,25054.625,0.13233167712371477,0.0,51,55,74,74,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=168,9,0,41,45.34390277777808,32.82479100000302,76.54633399999966,24989.666666666668,0.1488731367641791,0.0,41,45,48,52,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=169,7,0,42,46.03700000000036,37.99779100000222,64.22329200000121,25817.85714285714,0.11579021748325041,0.0,42,50,50,50,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=17,11,0,43,42.84343590909113,25.361792000005323,59.967541999998986,25512.727272727272,0.18195605604510778,0.0,43,46,50,50,53,60,60,60,60,60,60
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=170,5,0,42,47.80308319999875,34.78112500000208,66.74741699999487,24575.6,0.08270729820232173,0.0,42,55,55,67,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=171,4,0,51,59.223655999999906,42.61345799999816,78.7889160000006,26336.25,0.06616583856185738,0.0,64,64,79,79,79,79,79,79,79,79,79
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=172,7,0,43,47.169369142856965,32.404125000006445,64.7911669999992,25665.428571428572,0.11579021748325041,0.0,43,50,62,62,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=173,7,0,47,45.881416571429156,33.90320800000168,57.89962500000456,26667.428571428572,0.11579021748325041,0.0,47,51,56,56,58,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=174,7,0,39,42.59859528571549,34.97949999999861,64.28429100000699,26575.428571428572,0.11579021748325041,0.0,39,42,46,46,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=175,5,0,39,38.29649180000123,25.06999999999948,54.80883300000272,26839.4,0.08270729820232173,0.0,39,40,40,55,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=176,10,0,43,48.461275099999845,34.339124999998916,78.61012499999731,26271.9,0.16541459640464345,0.0,46,49,57,59,79,79,79,79,79,79,79
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=177,4,0,34,49.406416750001014,33.299583000001576,79.82891700000039,25533.75,0.06616583856185738,0.0,50,50,80,80,80,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=178,3,0,46,49.65391666666955,36.60162500000297,66.01783300000363,24497.333333333332,0.049624378921393035,0.0,46,46,66,66,66,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=179,5,0,54,58.54666660000163,32.93837500000052,111.7731250000027,26654.8,0.08270729820232173,0.0,54,58,58,110,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=18,7,0,45,46.998012000000806,31.791625000000323,62.684792000000655,25500.285714285714,0.11579021748325041,0.0,45,57,57,57,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=180,10,0,42,44.462937399999625,34.12745800000039,56.27208300000319,25196.1,0.16541459640464345,0.0,47,48,53,55,56,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=181,5,0,54,51.530758600001285,34.657875000000615,63.91833400000024,25158.0,0.08270729820232173,0.0,54,61,61,64,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=182,3,0,31,35.162514000001366,29.92520799999987,44.41116699999981,25454.333333333332,0.049624378921393035,0.0,31,31,44,44,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=183,14,0,48,50.47196435714253,25.4563749999992,79.89658300000002,25483.428571428572,0.23158043496650083,0.0,49,58,60,66,67,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=184,11,0,41,49.95292427272702,33.21604099999931,107.22391699999889,26629.0,0.18195605604510778,0.0,41,56,57,57,60,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=185,6,0,35,45.65155549999981,28.310582999999667,66.60054199999621,25784.666666666668,0.09924875784278607,0.0,44,44,66,66,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=186,16,0,52,54.340289124999885,30.96649999999812,88.8887500000024,25745.5,0.26466335424742954,0.0,54,60,72,72,80,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=187,5,0,46,53.29241679999868,35.88729199999818,100.66183299999665,26058.2,0.08270729820232173,0.0,46,46,46,100,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=188,6,0,44,50.18952783333426,42.59729199999995,68.16375000000008,27117.5,0.09924875784278607,0.0,52,52,52,52,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=189,8,0,38,41.25286962499963,31.51958300000146,58.511124999999,25321.25,0.13233167712371477,0.0,40,47,49,49,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=19,4,0,41.111582999999285,45.262906000000044,41.111582999999285,53.01799999999979,25195.5,0.06616583856185738,0.0,46,46,53,53,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=190,8,0,38,43.17234900000111,32.22679199999945,56.11745900000642,25349.5,0.13233167712371477,0.0,50,50,50,50,56,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=191,9,0,37,40.678416666666664,27.895792000002473,68.73370799999634,25404.222222222223,0.1488731367641791,0.0,37,40,42,49,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=192,6,0,40,42.1894304999985,25.235374999999394,58.62120799999815,26339.0,0.09924875784278607,0.0,44,44,48,48,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=193,9,0,41,44.75288900000053,29.747083000003727,81.69516699999946,25668.777777777777,0.1488731367641791,0.0,41,45,47,51,82,82,82,82,82,82,82
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=194,4,0,35,36.03652100000021,27.214625000002712,42.62712499999921,26243.25,0.06616583856185738,0.0,39,39,43,43,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=195,9,0,38,38.43355088888837,28.202542000002495,49.40916700000031,25529.666666666668,0.1488731367641791,0.0,38,42,42,43,49,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=196,8,0,44,53.83855212499877,28.257165999995948,91.64241699999565,25399.875,0.13233167712371477,0.0,50,60,79,79,92,92,92,92,92,92,92
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=197,5,0,47,46.625391600001365,36.82912500000057,58.918915999999655,26839.4,0.08270729820232173,0.0,47,48,48,59,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=198,6,0,35,43.68433316666653,26.84395800000061,61.73954199999798,25377.666666666668,0.09924875784278607,0.0,49,49,55,55,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=199,9,0,44,54.72301855555529,34.39029199999766,103.31270799999714,25571.0,0.1488731367641791,0.0,44,51,53,95,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=20,11,0,46,47.45147372727309,31.998584000000108,68.7597920000016,25899.81818181818,0.18195605604510778,0.0,46,55,59,59,61,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=200,5,0,51,47.626233600000845,34.989792000001074,61.549457999998225,25728.4,0.08270729820232173,0.0,51,54,54,62,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=201,11,0,45,46.30007199999882,30.53579099999837,64.01937499999377,25844.0,0.18195605604510778,0.0,45,50,57,57,62,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=202,7,0,45,45.0072740000001,36.9675419999993,55.82916699999885,25544.428571428572,0.11579021748325041,0.0,45,45,46,46,56,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=203,5,0,40,44.19794180000096,35.406000000001825,59.51454200000228,25183.6,0.08270729820232173,0.0,40,50,50,60,60,60,60,60,60,60,60
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=204,9,0,47,44.75671288888863,27.632582999999045,63.34916700000193,25939.88888888889,0.1488731367641791,0.0,47,50,50,60,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=205,5,0,41,42.60779160000041,32.94533300000069,55.10070799999767,25913.6,0.08270729820232173,0.0,41,49,49,55,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=206,4,0,35,39.165500000000186,34.278625000006,48.42199999999863,25733.75,0.06616583856185738,0.0,39,39,48,48,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=207,3,0,67,65.33031933333196,46.16249999999411,82.85479200000267,24971.666666666668,0.049624378921393035,0.0,67,67,83,83,83,83,83,83,83,83,83
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=208,11,0,43,55.09173109090968,34.29700000000224,129.13179199999902,26529.909090909092,0.18195605604510778,0.0,43,60,66,66,76,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=209,9,0,49,58.01387033333445,35.89825000000246,105.96666600000049,25714.666666666668,0.1488731367641791,0.0,49,60,63,78,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=21,9,0,40,43.53211577777867,31.772041000003526,64.25045900000015,24794.666666666668,0.1488731367641791,0.0,40,41,44,61,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=210,4,0,35,36.64002075000017,34.1361250000034,41.07416700000144,25616.25,0.06616583856185738,0.0,37,37,41,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=211,7,0,40,50.4767440000004,35.47579199999973,97.3876250000032,26502.14285714286,0.11579021748325041,0.0,40,47,58,58,97,97,97,97,97,97,97
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=212,5,0,46,47.62062479999969,41.80845799999844,54.96458300000029,26956.2,0.08270729820232173,0.0,46,49,49,55,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=213,11,0,45,45.96428018181891,34.149874999998886,67.8364579999986,26335.727272727272,0.18195605604510778,0.0,45,47,49,49,64,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=214,7,0,44,42.06691685714351,33.43204200000116,51.57254099999875,25097.14285714286,0.11579021748325041,0.0,44,45,48,48,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=215,10,0,48,56.228237399999514,38.3167499999999,86.07525000000038,26239.3,0.16541459640464345,0.0,50,57,65,75,86,86,86,86,86,86,86
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=216,3,0,42,41.921097333332824,39.88441699999967,43.60612499999661,25706.666666666668,0.049624378921393035,0.0,42,42,44,44,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=217,5,0,45,43.40527499999993,35.723832999998706,50.427542000001324,27074.2,0.08270729820232173,0.0,45,50,50,50,50,50,50,50,50,50,50
