Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=109,9,0,27,29.181287111111626,12.21612500000191,39.56679200000046,2.0,0.1488940941903551,0.0,27,31,39,39,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=11,8,0,29,33.79719299999873,9.1190000000001,75.59720899999434,2.0,0.1323503059469823,0.0,31,40,43,43,76,76,76,76,76,76,76
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=110,6,0,18,16.75165266666519,1.5376250000009861,28.362582999996278,2.0,0.09926272946023673,0.0,25,25,26,26,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=111,3,0,27,28.388930333334155,26.161332999997455,32.32479200000071,2.0,0.049631364730118366,0.0,27,27,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=112,11,0,26,30.58755681818229,22.089749999999242,53.305042000001635,2.0,0.18198167067710067,0.0,26,28,42,42,46,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=113,12,0,28,27.960899333333046,0.8014999999943484,54.733166999994864,2.0,0.19852545892047346,0.0,28,34,35,35,35,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,7,0,20,22.007059285714195,0.9028330000013796,39.370707999999865,2.0,0.11580651770360952,0.0,20,29,36,36,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,10,0,24,25.253741700000276,15.398875000002477,41.19466700000629,2.0,0.1654378824337279,0.0,25,25,28,34,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=116,10,0,28,37.438816599999925,20.797749999999837,100.65887500000059,2.0,0.1654378824337279,0.0,31,34,38,40,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=117,3,0,24,25.032166666666928,22.362292000000394,28.36395799999991,2.0,0.049631364730118366,0.0,24,24,28,28,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=118,8,0,27,33.73147912500052,22.543166000001946,53.68541699999696,2.0,0.1323503059469823,0.0,32,39,48,48,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=119,8,0,27,38.46293237500165,7.064750000004949,121.49879200000413,2.0,0.1323503059469823,0.0,32,38,40,40,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=12,6,0,26,26.926722166666767,21.841167000001604,37.97008299999938,2.0,0.09926272946023673,0.0,26,26,27,27,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=120,15,0,31,33.46640279999905,2.2194169999991686,97.54920799999667,2.0,0.24815682365059183,0.0,31,35,36,38,45,98,98,98,98,98,98
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=121,6,0,22,20.845402833332546,1.7989999999983297,33.624666999998,2.0,0.09926272946023673,0.0,23,23,28,28,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=122,7,0,34,32.332672428571485,20.422166000003017,42.3101250000002,2.0,0.11580651770360952,0.0,34,36,42,42,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=123,7,0,23,19.488369142858833,0.8062500000001194,28.8297919999998,2.0,0.11580651770360952,0.0,23,25,27,27,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=124,3,0,28,26.58695833333269,20.117041999995422,31.859666999999092,2.0,0.049631364730118366,0.0,28,28,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=125,5,0,33,42.9759082000011,24.498749999999347,89.32966599999759,2.0,0.08271894121686395,0.0,33,40,40,89,89,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=126,6,0,10,18.189819333332597,1.1982499999945162,34.547000000003436,2.0,0.09926272946023673,0.0,28,28,33,33,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=127,3,0,20,14.244444666665856,1.7274590000013745,21.07604199999713,2.0,0.049631364730118366,0.0,20,20,21,21,21,21,21,21,21,21,21
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=128,7,0,32,32.365006000001046,24.566499999998825,39.182707999998456,2.0,0.11580651770360952,0.0,32,36,36,36,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=129,12,0,29,29.622163166666365,16.990082999996048,45.55241700000323,2.0,0.19852545892047346,0.0,30,30,33,33,36,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=13,8,0,24,27.956411375000158,1.7364579999963325,58.806833000005554,2.0,0.1323503059469823,0.0,26,34,39,39,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=130,9,0,28,36.48753244444455,20.420250000000806,101.77654099999955,2.0,0.1488940941903551,0.0,28,29,30,47,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=131,10,0,26,27.617221000000484,0.6139579999988598,48.14016699999968,2.0,0.1654378824337279,0.0,27,27,31,43,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=132,8,0,31,35.555421750001145,17.920125000003395,85.09537500000164,2.0,0.1323503059469823,0.0,33,33,35,35,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=133,7,0,31,34.394476142857016,27.394874999999708,52.182999999999424,2.0,0.11580651770360952,0.0,31,33,42,42,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=134,7,0,23,23.323868857143484,19.41104099999791,28.446375000001467,2.0,0.11580651770360952,0.0,23,24,25,25,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=135,8,0,28,28.7829479999997,0.5294579999954863,52.7209589999984,2.0,0.1323503059469823,0.0,30,31,32,32,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=136,9,0,32,39.894643666668536,21.874875000001737,90.70179200000439,2.0,0.1488940941903551,0.0,32,36,39,51,91,91,91,91,91,91,91
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=137,6,0,25,32.821409666666874,2.0229170000014562,87.52737500000052,2.0,0.09926272946023673,0.0,28,28,31,31,88,88,88,88,88,88,88
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=138,7,0,34,37.436851000000715,19.744708000004607,67.33383299999929,2.0,0.11580651770360952,0.0,34,36,41,41,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=139,6,0,30,26.222277666666,10.560000000005232,34.77858299999781,2.0,0.09926272946023673,0.0,30,30,33,33,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,7,0,30,34.47413100000115,25.163124999998843,49.40741700000473,2.0,0.11580651770360952,0.0,30,37,45,45,49,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=140,9,0,29,27.915689888889954,0.7948340000005771,43.81829200000009,2.0,0.1488940941903551,0.0,29,34,37,37,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=141,3,0,17,21.65947233333417,15.8073750000014,32.3444170000009,2.0,0.049631364730118366,0.0,17,17,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=142,4,0,20,25.643874750000073,19.059291000001366,36.22404200000062,2.0,0.06617515297349115,0.0,28,28,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=143,10,0,26,25.538004199999165,3.839374999998313,39.19766699999627,2.0,0.1654378824337279,0.0,31,31,33,34,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=144,10,0,29,29.66377070000048,1.126166999998901,45.73933299999933,2.0,0.1654378824337279,0.0,31,33,42,45,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=145,13,0,24,25.284679384616137,17.740375000002473,34.154250000000275,2.0,0.21506924716384626,0.0,24,27,27,30,32,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=146,12,0,24,23.364722000001095,0.6299169999977039,39.735916000005034,2.0,0.19852545892047346,0.0,27,28,35,35,35,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=147,4,0,27,25.451489500000868,3.3367499999990002,36.640124999998136,2.0,0.06617515297349115,0.0,35,35,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=148,8,0,29,34.64941112500064,15.834832999999549,68.15229100000053,2.0,0.1323503059469823,0.0,34,38,38,38,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=149,14,0,27,29.570095500000576,17.087750000001733,45.80345899999827,2.0,0.23161303540721903,0.0,29,31,36,37,39,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=15,8,0,21,22.90996337499984,13.335458000000244,30.880583000000073,2.0,0.1323503059469823,0.0,26,29,31,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=150,8,0,31,30.16251574999984,22.240458999995383,38.70287499999847,2.0,0.1323503059469823,0.0,31,32,33,33,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=151,12,0,30,31.902336916667107,7.560250000004487,68.48070799999917,2.0,0.19852545892047346,0.0,31,34,39,39,47,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=152,11,0,26,26.906223545455273,11.082209000001342,43.10775000000078,2.0,0.18198167067710067,0.0,26,32,34,34,35,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=153,9,0,27,27.848425777776438,10.328624999999647,39.820540999997434,2.0,0.1488940941903551,0.0,27,33,39,39,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=154,10,0,25,24.17166670000066,0.81591700000061,44.607334000005494,2.0,0.1654378824337279,0.0,26,29,29,30,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=155,6,0,26,24.809687833334078,3.029292000000794,39.22145900000373,2.0,0.09926272946023673,0.0,28,28,28,28,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=156,13,0,26,27.62980784615352,12.906250000000341,44.541666999997176,2.0,0.21506924716384626,0.0,26,28,29,35,41,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=157,10,0,30,28.926362300000363,1.2945000000001983,45.03437500000018,2.0,0.1654378824337279,0.0,31,33,34,38,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=158,10,0,28,23.661774999999707,1.0754579999989744,41.49816700000031,2.0,0.1654378824337279,0.0,28,30,32,32,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=159,7,0,21,17.79945814285609,0.6270000000014875,29.588707999998576,2.0,0.11580651770360952,0.0,21,25,27,27,30,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=16,10,0,27,28.31626230000026,1.3399159999991639,48.0835409999969,2.0,0.1654378824337279,0.0,30,31,33,40,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=160,11,0,28,27.06204563636386,1.24800000000036,49.035375000002546,2.0,0.18198167067710067,0.0,28,35,35,35,40,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=161,5,0,37,34.358424600002024,22.092041000000506,43.67404100000272,2.0,0.08271894121686395,0.0,37,40,40,44,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=162,8,0,27,28.11002625000103,14.674124999999094,48.23375000000141,2.0,0.1323503059469823,0.0,27,29,34,34,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=163,7,0,27,27.654005857142646,19.65820800000273,36.36087499999974,2.0,0.11580651770360952,0.0,27,28,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=164,10,0,26,26.26348760000035,10.234457999999336,41.16808399999883,2.0,0.1654378824337279,0.0,28,30,31,35,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=165,5,0,29,27.445308199999552,13.224707999999197,38.27787499999857,2.0,0.08271894121686395,0.0,29,37,37,38,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=166,13,0,31,32.04204807692394,18.250666000000138,46.50237500000287,2.0,0.21506924716384626,0.0,31,33,37,37,40,47,47,47,47,47,47
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=167,10,0,23,23.206387600000156,1.2757080000014298,44.087167000000704,2.0,0.1654378824337279,0.0,27,30,31,36,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=168,6,0,17,20.2132224999995,11.3068339999991,34.330833999995036,2.0,0.09926272946023673,0.0,18,18,27,27,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=169,3,0,27,25.83023599999971,21.562000000002968,29.253832999998508,2.0,0.049631364730118366,0.0,27,27,29,29,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=17,9,0,28,32.02567122222212,1.4905420000026481,79.66816600000115,2.0,0.1488940941903551,0.0,28,29,33,43,80,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=170,10,0,26,28.349691600000426,10.795167000004824,55.487708000001135,2.0,0.1654378824337279,0.0,28,28,29,43,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=171,13,0,35,35.097089769231054,12.597417000002054,73.65125000000461,2.0,0.21506924716384626,0.0,35,38,42,43,48,74,74,74,74,74,74
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=172,9,0,23,24.303824111111144,0.6069169999989299,38.615791999998095,2.0,0.1488940941903551,0.0,23,34,34,34,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=173,9,0,29,35.50106933333217,1.2430409999986125,98.76400000000274,2.0,0.1488940941903551,0.0,29,32,34,49,99,99,99,99,99,99,99
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=174,6,0,30,25.79942383333389,0.7287920000003112,32.73425000000074,2.0,0.09926272946023673,0.0,31,31,32,32,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=175,9,0,25,24.72910677777741,12.332416999999651,36.402917000003754,2.0,0.1488940941903551,0.0,25,27,32,32,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=176,3,0,27,27.574875000003846,22.13054100000278,33.39512500000552,2.0,0.049631364730118366,0.0,27,27,33,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=177,10,0,30,34.19158340000017,20.161500000000387,51.58062499999971,2.0,0.1654378824337279,0.0,37,38,41,43,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=178,4,0,33,30.613583249999188,17.73445799999962,36.66554199999794,2.0,0.06617515297349115,0.0,36,36,37,37,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=179,10,0,22,23.986062499999683,14.332666999997912,41.48604199999539,2.0,0.1654378824337279,0.0,22,24,29,31,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=18,7,0,23,26.72480957142755,17.38824999999622,39.49416599999722,2.0,0.11580651770360952,0.0,23,33,35,35,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=180,5,0,28,28.37759160000033,26.961583000002065,30.60537500000038,2.0,0.08271894121686395,0.0,28,28,28,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=181,10,0,26,25.725466799999452,13.882040999995127,39.093541999999815,2.0,0.1654378824337279,0.0,28,29,32,35,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=182,9,0,30,32.38451366666695,13.614832999998328,59.8157499999985,2.0,0.1488940941903551,0.0,30,41,41,49,60,60,60,60,60,60,60
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=183,9,0,31,33.56981955555385,20.084666999999,56.075082999996084,2.0,0.1488940941903551,0.0,31,33,44,45,56,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=184,10,0,26,27.391808400000127,1.181875000000332,52.578667000002355,2.0,0.1654378824337279,0.0,30,34,41,43,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=185,4,0,25,23.54719775000147,12.048333000000966,28.85491600000023,2.0,0.06617515297349115,0.0,28,28,29,29,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=186,4,0,21,28.753853999998967,15.292375000001357,44.346124999997016,2.0,0.06617515297349115,0.0,34,34,44,44,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=187,7,0,29,28.18211300000151,21.849583000001616,35.33195800000044,2.0,0.11580651770360952,0.0,29,29,33,33,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=188,5,0,27,37.64055020000079,16.280334000001062,89.41825000000136,2.0,0.08271894121686395,0.0,27,35,35,89,89,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=189,4,0,24,25.856208000000436,7.200582999999483,40.77004100000181,2.0,0.06617515297349115,0.0,31,31,41,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=19,8,0,21,22.007156250000826,0.5411670000015079,32.2338749999993,2.0,0.1323503059469823,0.0,28,28,31,31,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=190,13,0,22,20.188060923076662,0.5607500000017751,32.03758400000112,2.0,0.21506924716384626,0.0,22,28,28,29,31,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=191,8,0,26,27.180645875000963,20.36625000000214,40.540083000003335,2.0,0.1323503059469823,0.0,27,28,33,33,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=192,6,0,23,27.969006833333292,17.35362500000015,54.07237499999695,2.0,0.09926272946023673,0.0,24,24,30,30,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=193,7,0,27,27.01317257142913,20.157292000000382,34.603500000002896,2.0,0.11580651770360952,0.0,27,30,32,32,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=194,5,0,22,20.729391599999758,8.152000000002602,32.105624999999804,2.0,0.08271894121686395,0.0,22,25,25,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=195,5,0,27,21.424658600001578,2.9366670000001704,38.65304199999997,2.0,0.08271894121686395,0.0,27,35,35,39,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=196,6,0,25,46.77324983333383,19.429832999996677,147.47220799999994,2.0,0.09926272946023673,0.0,26,26,40,40,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=197,6,0,28,27.885527999999365,7.702709000000141,43.74487500000157,2.0,0.09926272946023673,0.0,30,30,32,32,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=198,6,0,35,37.33687516666725,25.2420839999985,52.97295900000165,2.0,0.09926272946023673,0.0,36,36,50,50,53,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=199,7,0,31,31.436327142858186,23.99079099999568,45.27150000000546,2.0,0.11580651770360952,0.0,31,31,35,35,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=20,3,0,43,40.94948600000118,33.634208000002275,46.548500000000104,2.0,0.049631364730118366,0.0,43,43,47,47,47,47,47,47,47,47,47
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=200,10,0,26,27.13358349999986,10.456583999996383,41.19204199999871,2.0,0.1654378824337279,0.0,27,30,32,32,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=201,7,0,26,27.36583928571536,16.389125000003446,38.002957999999865,2.0,0.11580651770360952,0.0,26,32,34,34,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=202,6,0,23,23.093500166666264,14.452749999996684,30.724791999999113,2.0,0.09926272946023673,0.0,25,25,30,30,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=203,9,0,27,26.80167155555561,1.0908340000028716,42.84066700000011,2.0,0.1488940941903551,0.0,27,29,36,36,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=204,7,0,26,27.144637000000266,12.090458999999498,43.09083299999905,2.0,0.11580651770360952,0.0,26,30,34,34,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=205,5,0,21,26.011191799999978,17.074749999999028,49.83041699999902,2.0,0.08271894121686395,0.0,21,24,24,50,50,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=206,13,0,27,27.87542961538437,19.791167000001053,36.13037499999905,2.0,0.21506924716384626,0.0,27,30,31,35,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=207,5,0,28,29.676349800000423,17.165915999999726,43.041750000000434,2.0,0.08271894121686395,0.0,28,37,37,43,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=208,8,0,24,24.309369875000097,1.7974159999987194,42.59804200000161,2.0,0.1323503059469823,0.0,27,30,33,33,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=209,7,0,26,29.608994142858336,16.696207999999046,49.31966600000237,2.0,0.11580651770360952,0.0,26,35,38,38,49,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=21,8,0,24,30.1764790000012,20.584833000000913,46.497207999998125,2.0,0.1323503059469823,0.0,31,36,40,40,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=210,13,0,27,26.858112307691826,11.994833999999344,43.33637500000265,2.0,0.21506924716384626,0.0,27,29,34,35,39,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=211,11,0,20,20.769571999999766,0.823708999998729,32.063707999999025,2.0,0.18198167067710067,0.0,20,26,31,31,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=212,7,0,29,28.80438100000049,19.53825000000009,36.63674999999955,2.0,0.11580651770360952,0.0,29,31,35,35,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=213,10,0,28,26.049762399999743,13.621207999996443,36.302790999997114,2.0,0.1654378824337279,0.0,29,30,31,33,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=214,8,0,31,37.93045824999841,16.904999999994175,98.44254199999725,2.0,0.1323503059469823,0.0,32,36,39,39,98,98,98,98,98,98,98
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=215,8,0,23,24.398208124998042,6.558540999996865,36.551624999997756,2.0,0.1323503059469823,0.0,26,31,32,32,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=216,6,0,26,31.257263833332754,16.67670799999854,49.955832999998506,2.0,0.09926272946023673,0.0,32,32,40,40,50,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=217,6,0,13,16.006868166666816,1.0215000000002306,24.863458999998755,2.0,0.09926272946023673,0.0,20,20,24,24,25,25,25,25,25,25,25
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=218,11,0,33,30.777128818181392,1.897958000000699,46.40100000000302,2.0,0.18198167067710067,0.0,33,40,42,42,43,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=219,7,0,34,29.333529714285536,0.7994579999959228,44.37579100000022,2.0,0.11580651770360952,0.0,34,35,41,41,44,44,44,44,44,44,44
